4934,Cordova-Rush,1.4,48
4935,"Peters, Morrow and Henderson",3.5,391
4936,Foster LLC,2.7,330
4937,Richards LLC,1.7,275
4938,"Moore, Adams and Pace",2.9,220
4939,Price-Greene,3.4,4
4940,Hunt and Sons,0.3,88
4941,Thompson LLC,2.0,50
4942,"Mcfarland, Rivera and Henderson",4.1,116
4943,Burns Ltd,0.1,397
4944,"Lane, Morgan and Hall",1.1,113
4945,Williams Group,1.0,390
4946,"Woods, Green and Barnett",4.2,117
4947,"Edwards, Hunt and Bailey",3.6,106
4948,Vasquez Ltd,0.6,93
4949,Russell Group,0.6,289
4950,White Inc,0.9,165
4951,Riley-Cox,1.5,393
4952,"Cohen, Perez and Cook",3.4,117
4953,"Wong, Fields and Harper",1.0,242
4954,"Carter, Stanley and Collins",1.8,66
4955,"Morris, Ross and Andersen",1.0,223
4956,Carr-Camacho,0.2,145
4957,Lee-Lewis,4.5,18
4958,"Moore, Turner and Vaughn",1.2,348
4959,Dillon and Sons,1.9,220
4960,Rogers-Berry,4.3,378
4961,"Russo, Le and Williams",2.1,171
4962,Lewis Inc,2.5,242
4963,Brown-Patel,3.4,218
4964,"Taylor, Rowe and Morales",0.3,118
4965,Melendez-Obrien,3.1,31
4966,Smith-Henderson,3.0,2
4967,Williams-Little,1.9,86
4968,Morrison-Norman,0.6,255
4969,Barber Inc,0.2,81
4970,Hale-Sanchez,3.3,328
4971,"Hanson, Leon and Morales",1.1,11
4972,"Edwards, Murphy and Scott",4.4,218
4973,"Wilson, Hanson and Dickerson",1.8,340
4974,"Howard, Gross and Young",3.0,195
4975,Powell Group,4.2,257
4976,"Thomas, Garrett and Valenzuela",2.8,224
4977,Murphy PLC,2.9,157
4978,Carey-Bass,2.6,15
4979,"Goodwin, Johnson and Gregory",1.4,313
4980,"Garcia, Lopez and Arnold",0.7,347
4981,Bell-Hale,0.1,217
4982,Jarvis-Cross,0.8,255
4983,"Miller, Molina and Conrad",1.6,375
4984,"Lindsey, Patterson and Harmon",3.8,311
4985,Davis-Porter,1.5,107
4986,Juarez and Sons,4.8,396
4987,"Kelly, Bullock and Barajas",1.3,180
4988,Moses-Guzman,0.9,45
4989,Greer-Montgomery,4.7,261
4990,Galvan-Sullivan,1.5,375
4991,Williams-Young,3.0,346
4992,"Perez, Thomas and Chang",1.3,83
4993,Perez-Costa,2.1,191
4994,Prince-Carlson,3.1,231
4995,Blanchard and Sons,0.5,175
4996,"Stuart, Henderson and Johnston",3.9,375
4997,Crawford PLC,2.9,118
4998,Glover and Sons,0.7,109
4999,"Bullock, Armstrong and Pena",1.7,156
5000,Hutchinson and Sons,0.5,289
5001,"Jones, Boyd and Kline",4.0,323
5002,"Clark, Villarreal and Williams",0.0,239
5003,Kim Group,0.0,75
5004,Obrien LLC,4.6,176
5005,"Dawson, Ferrell and Castaneda",2.5,230
5006,Nguyen-Frazier,4.8,207
5007,"James, Johnson and Hart",2.7,198
5008,"Hamilton, Wilson and Lynn",1.2,365
5009,Hill LLC,3.7,135
5010,"Herman, Sandoval and Carter",1.1,293
5011,Hull and Sons,4.2,366
5012,Meyer and Sons,3.7,216
5013,"Vincent, Bray and Bishop",4.0,289
5014,Anderson-Rodriguez,3.1,130
5015,Parker PLC,3.3,329
5016,Sampson LLC,0.3,251
5017,"Hamilton, Rios and Craig",5.0,177
5018,Sellers-Baker,1.7,44
5019,Miles LLC,4.7,33
5020,Houston-Brown,3.6,258
5021,Johnson PLC,0.5,342
5022,"Lawrence, Oconnell and Zhang",3.9,342
5023,Landry Ltd,1.9,139
5024,"Kelley, Romero and Simpson",0.1,55
5025,Smith-Hoffman,1.3,118
5026,Johnson-Webb,1.4,348
5027,Brown Group,1.2,291
5028,Hodge and Sons,1.3,252
5029,Henry Group,0.9,76
5030,"Richards, Brown and Ward",4.9,218
5031,Craig and Sons,4.3,250
5032,Wilson-Odom,0.8,329
5033,Peterson-Simpson,0.0,364
5034,"Thompson, Burch and Dillon",2.5,133
5035,Richardson-Fuller,0.1,283
5036,"Medina, Smith and Flores",0.5,12
5037,Moore Group,3.5,356
5038,"Barrera, Brown and Miller",0.5,359
5039,Guzman and Sons,3.5,183
5040,Jones Group,3.5,31
5041,Johnson-Koch,0.5,223
5042,Gonzalez-Anderson,2.3,329
5043,"Lambert, Miller and Johnson",2.8,270
5044,Boyd Inc,2.8,395
5045,Nguyen and Sons,2.8,181
5046,"Mcdonald, Elliott and Ferguson",2.9,323
5047,Holland-Collins,4.7,214
5048,Mitchell-Conley,3.9,277
5049,Liu-Jefferson,0.8,173
5050,Terry-Brown,1.9,251
5051,Mayo Ltd,3.4,310
5052,Ruiz Group,3.5,166
5053,"Walker, Murray and Page",0.9,197
5054,Barnes-Davis,4.2,112
5055,Cox LLC,1.0,231
5056,Jones and Sons,3.8,310
5057,Martin-Howard,4.2,85
5058,Barnes PLC,5.0,264
5059,Rodriguez-Gentry,0.0,95
5060,Hill LLC,4.4,310
5061,Moss-Casey,0.8,336
5062,Singh and Sons,3.6,18
5063,Smith and Sons,4.0,215
5064,Krause-Cannon,4.7,205
5065,Torres-Archer,4.1,359
5066,"Riddle, Frey and Walton",4.7,162
5067,"Lopez, Hester and Gill",0.9,20
5068,Hoover LLC,1.3,79
5069,"Gomez, Acosta and Wilson",3.0,395
5070,"Smith, Serrano and Wilson",0.4,288
5071,Cantrell-Hall,3.8,183
5072,Rojas-Flores,1.6,221
5073,Ward-Nelson,3.7,104
5074,Brown LLC,0.6,197
5075,Nichols-Weber,2.0,61
5076,Hughes-Bradshaw,1.3,221
5077,James-Richards,4.5,32
5078,Palmer LLC,5.0,16
5079,"Ayers, Richards and Smith",2.4,186
5080,Nichols-Day,2.7,148
5081,Roberts LLC,0.2,99
5082,"Conrad, Perez and Griffin",4.9,225
5083,Krueger LLC,1.5,56
5084,Moran PLC,0.6,115
5085,Lewis-Thornton,0.9,0
5086,Holland LLC,4.2,204
5087,Barber Ltd,1.4,360
5088,Clayton-Eaton,1.7,277
5089,Miller-White,1.3,285
5090,Higgins PLC,1.6,80
5091,"Wolfe, Martin and Williams",4.3,387
5092,Camacho Group,4.4,261
5093,Roberson-Joseph,0.1,281
5094,Carlson PLC,3.7,378
5095,"Watts, Barnes and Macias",3.7,114
5096,Smith LLC,2.4,117
5097,"Alvarado, Reed and Jacobs",4.2,207
5098,Sandoval-Barrett,2.7,63
5099,Obrien Group,1.6,397
5100,Dawson Inc,0.1,151
5101,Collins PLC,2.1,91
5102,"Gould, Hull and Moore",3.7,202
5103,"Dickerson, Singh and Santiago",4.9,81
5104,Benjamin-Lynn,1.7,167
5105,Lopez-Oconnor,0.1,175
5106,"Santana, Elliott and Jones",3.7,94
5107,"Tapia, Watson and Pennington",2.0,31
5108,Fisher Group,4.2,79
5109,Hartman-Chapman,4.8,347
5110,"Malone, Mclaughlin and Swanson",0.7,295
5111,Anderson-Hudson,3.9,49
5112,Lewis PLC,0.7,236
5113,"Page, Parker and Hensley",3.8,7
5114,"Moore, Nelson and Sanford",1.7,148
5115,Patterson-Jacobs,2.0,261
5116,Henderson Ltd,2.4,51
5117,Spencer-Bush,3.6,357
5118,Alvarez-Flores,3.0,211
5119,Carson-Mcclure,4.5,41
5120,"Williams, Hogan and Barnes",0.1,173
5121,Brown-Horton,2.3,14
5122,Mccarty-Harrison,4.2,169
5123,"Turner, Collins and Smith",5.0,241
5124,Terrell PLC,4.0,15
5125,"Mendoza, Roberts and Gray",1.7,5
5126,Nguyen and Sons,0.4,155
5127,Mccullough and Sons,0.5,309
5128,Smith-Munoz,1.7,137
5129,"Dorsey, Johnson and Merritt",2.4,123
5130,Hernandez-Velasquez,1.9,177
5131,Coleman LLC,4.8,282
5132,"Garcia, Hogan and Taylor",1.5,230
5133,Long-Adams,3.1,249
5134,"Greene, Yang and Jones",4.8,249
5135,"Valentine, Johnson and Hoover",3.2,46
5136,"Scott, Chen and Harrison",0.5,318
5137,Gonzalez-Mcdonald,4.5,365
5138,"Watkins, Harper and Meyer",1.8,258
5139,Daniels Group,0.4,51
5140,"Ross, Booker and Chen",3.7,294
5141,"Richard, Williams and Stout",3.8,171
5142,Stone-Dodson,3.7,24
5143,"Robinson, Marks and Ramirez",4.4,383
5144,Castillo-Hamilton,3.6,172
5145,Bryan-Conley,0.7,59
5146,Bauer PLC,3.9,265
5147,"Rice, Nielsen and Thomas",3.9,221
5148,Freeman Inc,2.1,273
5149,Carlson-Parks,2.8,290
5150,"Chandler, Norton and Donaldson",1.7,247
5151,"Zuniga, Fischer and Hall",0.4,294
5152,Thomas-Barton,4.1,143
5153,"Foster, Bell and Cantu",0.5,274
5154,Good PLC,4.4,247
5155,Guerra-Wright,4.9,29
5156,Lowery-Warren,1.1,244
5157,"Morris, Baldwin and Green",1.6,136
5158,"Parrish, Smith and Brennan",2.0,87
5159,Barnett Group,1.7,122
5160,Johnson PLC,4.2,193
5161,Clark PLC,1.8,95
5162,Reyes and Sons,3.3,43
5163,Robinson-Miller,4.9,246
5164,Davidson LLC,0.7,295
5165,"Boyd, Cooley and Stanley",0.7,254
5166,"Nguyen, Perez and Williams",3.3,255
5167,Yoder-Thompson,0.1,79
5168,Meyer Ltd,0.7,123
5169,Green-Mathis,4.0,145
5170,Reynolds-Mendez,0.5,163
5171,Briggs and Sons,3.7,348
5172,"Smith, Chavez and Richardson",2.1,323
5173,"Banks, Berry and Warren",3.1,352
5174,Tucker-Mcdonald,3.2,399
5175,Daugherty Group,3.5,99
5176,"Dixon, Boyd and Richardson",2.1,52
5177,"Chapman, Watts and Ball",4.1,394
5178,"Wagner, Miller and Wallace",4.1,177
5179,Mcconnell Group,0.8,147
5180,Morris-Mccarthy,2.0,299
5181,"Walker, Tate and Williams",4.6,157
5182,Wright PLC,0.4,123
5183,Valdez Inc,0.5,224
5184,Newman Ltd,0.2,89
5185,Warren LLC,2.6,145
5186,"Harper, Merritt and Robertson",0.8,165
5187,Lee-Miller,4.7,187
5188,"Mcintyre, Harvey and Massey",5.0,193
5189,Hernandez LLC,1.4,313
5190,Simmons Inc,2.2,13
5191,Alexander Group,2.5,20
5192,Anderson PLC,2.9,249
5193,Walsh-Myers,2.5,156
5194,"Burgess, Morris and Bowman",3.3,165
5195,Chavez Group,1.0,182
5196,"Rivera, Floyd and Thompson",1.2,114
5197,Torres Group,4.5,124
5198,"Stewart, Marsh and Wright",3.5,244
5199,Foster-Barber,1.9,310
5200,Gibson-Lawson,4.4,108
5201,Robinson-Cortez,2.1,247
5202,"Cunningham, Gentry and Ibarra",2.6,186
5203,Schmidt and Sons,1.6,255
5204,Charles LLC,1.2,106
5205,Gordon Inc,1.7,154
5206,"Pruitt, Cross and White",0.4,49
5207,"Simpson, Hill and Holloway",0.5,268
5208,Villa Inc,3.9,251
5209,Rodriguez and Sons,1.6,40
5210,"Kelly, Martinez and Lopez",4.6,26
5211,"Luna, Diaz and Collins",3.8,100
5212,Lopez Group,2.3,372
5213,West Ltd,0.6,147
5214,Arias-Golden,1.4,60
5215,"Robinson, Callahan and Jones",3.6,43
5216,"Howard, Reynolds and Collins",4.9,221
5217,Stevens Ltd,2.3,75
5218,Morris Group,0.5,184
5219,Richards-Perez,0.7,191
5220,"Zavala, Kirk and Farley",4.5,10
5221,"Lawrence, Woods and Erickson",3.5,395
5222,"Hunter, Russell and Rios",4.9,201
5223,"Hodges, Sherman and Phillips",3.9,191
5224,Barron Group,3.7,8
5225,Davis-Savage,0.2,124
5226,"Duncan, Santos and Mosley",4.6,216
5227,Vargas LLC,1.6,346
5228,Brooks and Sons,2.4,191
5229,"Delacruz, White and Simpson",3.1,36
5230,"Hicks, Miranda and Barrera",4.2,395
5231,"Wright, Grant and Nunez",2.3,89
5232,Black-Leblanc,3.1,191
5233,Lamb and Sons,2.6,246
5234,Gutierrez PLC,4.6,359
5235,Wagner-Clark,1.0,397
5236,"Figueroa, Maynard and Simon",2.0,340
5237,Johnson-Ross,1.9,263
5238,West Inc,4.3,197
5239,Murphy-Ward,4.2,80
5240,Rivera and Sons,3.7,24
5241,Williams-Brown,3.1,189
5242,Holmes and Sons,4.2,71
5243,Garcia LLC,0.5,199
5244,"Wood, Long and Hansen",3.1,127
5245,Berg-Wallace,2.9,241
5246,Duncan and Sons,1.7,11
5247,Miller-Evans,3.4,239
5248,"Davis, Harrison and Ward",3.8,258
5249,"Lee, Davis and Cabrera",1.5,94
5250,"Moore, Johnson and Parker",1.8,279
5251,Werner-Liu,3.9,364
5252,Deleon-Campbell,4.9,72
5253,"Quinn, Rodriguez and Lindsey",4.5,182
5254,"Smith, Walker and Green",4.9,263
5255,Mendoza Group,0.1,149
5256,Roberts-Moore,0.3,15
5257,Tate Group,2.0,263
5258,Gonzalez Inc,4.2,290
5259,"Walker, Salazar and Ball",4.4,223
5260,Harris-Smith,4.7,11
5261,Cooper and Sons,4.0,300
5262,Steele-Thompson,3.5,142
5263,Sanders-Burke,3.0,355
5264,"Wagner, Scott and Vargas",3.4,200
5265,"Clark, Hendrix and Delacruz",3.5,97
5266,Daniels-Jones,1.2,192
5267,Oliver-Williams,1.7,35
5268,Mcbride PLC,0.6,377
5269,Kelley and Sons,4.4,86
5270,"White, Lee and Bryant",4.2,87
5271,Sanchez-Perez,2.0,393
5272,Black-Allen,4.4,49
5273,Rios Ltd,0.8,272
5274,Johnson-Wilson,0.0,323
5275,Banks-Fleming,2.2,261
5276,Pitts-Hancock,4.6,65
5277,Klein Ltd,0.8,311
5278,Lee-Jimenez,4.8,334
5279,Barnett-Lopez,1.6,300
5280,"Wilson, Brown and Griffin",1.4,199
5281,Montgomery-Rios,3.1,352
5282,"Cannon, Rice and Mason",3.3,279
5283,Mcgee-Morgan,0.6,192
5284,Clarke-Caldwell,2.7,253
5285,Scott Ltd,4.9,171
5286,English-Andrews,3.0,396
5287,"Brown, Davidson and Middleton",4.6,312
5288,"Trevino, Allison and Hess",4.9,18
5289,"Bishop, Dunn and Davis",4.6,184
5290,Olson-Schaefer,4.6,60
5291,"Garcia, Roth and Shea",1.8,116
5292,Mendoza Group,0.1,173
5293,Thompson Group,0.6,391
5294,"Shelton, Vance and Taylor",2.5,169
5295,"Elliott, Warren and Estrada",1.0,118
5296,Harris-Vaughn,4.8,233
5297,Adams-Anderson,0.0,236
5298,Andrews Inc,2.4,334
5299,Brown-Davis,4.2,69
5300,Cardenas-Carpenter,3.4,358
5301,Phillips-Lewis,0.8,3
5302,Washington Group,2.5,327
5303,"Hall, Maddox and Taylor",3.8,106
5304,Mendoza Group,0.5,354
5305,Hardin LLC,0.9,311
5306,Garcia-Sanchez,4.9,15
5307,"Bartlett, Reyes and Kelly",3.7,16
5308,Alexander Inc,2.1,358
5309,"Acosta, Nash and Sexton",0.1,234
5310,Floyd Inc,2.4,94
5311,Jordan-Cisneros,0.9,225
5312,Johnson PLC,1.1,208
5313,Reid Ltd,3.9,166
5314,Carter Inc,2.7,39
5315,Perez PLC,3.8,303
5316,Trujillo and Sons,4.8,310
5317,"Graves, Carroll and Nelson",1.7,142
5318,"Carr, Mendez and Young",2.8,68
5319,Johnson-Rodriguez,2.5,354
5320,"Costa, Patterson and Rogers",4.5,352
5321,Johnson Ltd,4.6,31
5322,"Davidson, Ray and Mills",0.7,157
5323,Mason Ltd,3.0,102
5324,Snow Inc,0.6,268
5325,Rocha Ltd,3.8,271
5326,Berry PLC,4.6,278
5327,"Sullivan, Stafford and Nelson",0.6,292
5328,"Watson, Lane and Garcia",3.1,73
5329,"Fernandez, Robinson and Hays",1.9,132
5330,Fleming-Rodriguez,1.0,325
5331,Smith-Young,1.8,199
5332,Mooney PLC,1.0,176
5333,Terry-Small,4.9,352
5334,"Woods, Schwartz and Sanchez",0.3,51
5335,Gray Inc,4.0,47
5336,Harris-Foster,4.7,266
5337,Murillo-Ramos,2.7,175
5338,Christian-Lopez,3.3,248
5339,Cole LLC,2.5,144
5340,Chase and Sons,2.2,221
5341,Taylor-Stanton,3.0,99
5342,Stewart-Thompson,3.8,400
5343,Morgan-Powell,1.0,196
5344,"Patterson, Murray and Cowan",0.3,247
5345,"Gallagher, Elliott and Matthews",1.9,344
5346,Lane PLC,3.0,335
5347,Hart Group,4.8,192
5348,Bruce and Sons,0.8,14
5349,"Johnson, Johnson and Perez",2.1,351
5350,Deleon Ltd,0.4,43
5351,"Kerr, Carey and Shields",4.3,61
5352,Johns PLC,4.4,165
5353,Hill-Edwards,2.4,246
5354,"Velazquez, Rice and Larson",0.8,184
5355,Marshall Group,3.6,157
5356,Nelson-Stone,1.1,43
5357,"Wilson, Black and Lyons",1.9,267
5358,Williams PLC,4.3,82
5359,Gallegos and Sons,0.8,158
5360,"Peters, Conley and Nolan",0.3,354
5361,Santiago-Perry,0.4,102
5362,Castillo Group,1.8,382
5363,White LLC,0.8,218
5364,"Thompson, Townsend and Williams",2.1,58
5365,Holmes Ltd,2.2,186
5366,Campos-Edwards,2.9,329
5367,"Hughes, Tucker and Norris",0.3,101
5368,Lopez-Henson,2.4,398
5369,"Sherman, Foster and Rangel",0.5,368
5370,Lopez-Johnson,2.7,234
5371,Williamson LLC,4.7,292
5372,"Watson, Mcdowell and Bolton",2.8,376
5373,Morrison Inc,4.7,345
5374,"Mills, Taylor and Clark",0.2,358
5375,"Jones, Brennan and Mullen",2.9,151
5376,"Nunez, Hill and Brown",0.9,386
5377,"Webb, Mitchell and Cisneros",3.7,97
5378,"Taylor, Johnson and Taylor",1.8,248
5379,Gallagher Inc,3.7,281
5380,Davis Inc,4.3,318
5381,Murray-Fisher,3.6,251
5382,"Lewis, Perez and Murphy",0.7,87
5383,Scott Ltd,4.6,307
5384,Shaw-Gilbert,3.9,213
5385,"Torres, Myers and Clark",4.4,145
5386,Colon Ltd,4.5,164
5387,Turner Group,2.9,81
5388,Garrett and Sons,4.7,36
5389,"Brock, Bray and Smith",3.2,324
5390,"Wright, Kent and Wilson",4.3,229
5391,Shepard-Hopkins,0.9,73
5392,Greene-Avila,4.5,301
5393,Atkins-Robinson,2.6,386
5394,Estrada PLC,0.5,205
5395,"Best, Robertson and Jones",4.6,223
5396,Steele-Dennis,1.9,25
5397,Fitzgerald-Rodriguez,4.4,1
5398,Mccoy and Sons,0.4,57
5399,"Lee, Oconnor and Valenzuela",3.2,255
5400,"Gates, Butler and Ruiz",1.5,140
5401,"Wilson, Lopez and Patterson",4.3,140
5402,Atkins-Cruz,1.2,252
5403,Boyd-Harris,4.5,205
5404,Pope-Wright,0.6,267
5405,Patterson-Johnson,2.5,289
5406,Miles-Robinson,1.1,255
5407,Davis PLC,3.9,33
5408,Snow-Walters,2.8,398
5409,King-Payne,3.0,125
5410,"Jones, Miller and Medina",0.7,161
5411,"Cole, Huerta and Smith",3.4,64
5412,"Pierce, Holloway and Hughes",1.5,290
5413,"Zhang, Farrell and Martin",1.1,41
5414,"Durham, Banks and Horne",4.5,6
5415,Moreno-Ray,0.2,199
5416,"Adams, Obrien and Lee",4.4,100
5417,Frank and Sons,2.7,392
5418,"Rodriguez, Chang and Rowland",2.5,380
5419,"Bennett, Johnson and Smith",3.6,375
5420,Wright Inc,4.4,217
5421,Boyer-Murillo,1.4,260
5422,Martin-Morris,4.7,144
5423,Johnson-Cooke,3.0,64
5424,Owens-Fisher,0.9,397
5425,"Travis, Anderson and Montgomery",0.1,210
5426,White and Sons,1.5,53
5427,"Cole, Zavala and Potts",1.8,2
5428,Palmer Inc,2.0,7
5429,Mcdonald and Sons,2.9,179
5430,"Williamson, Riley and Peterson",0.5,250
5431,Davis and Sons,3.4,371
5432,"Gross, Smith and Reynolds",0.6,5
5433,"Spencer, Howard and Mack",0.9,72
5434,"Cunningham, Schmidt and Friedman",1.1,158
5435,Ferguson-Moses,2.4,57
5436,"Stone, Nguyen and Maynard",0.7,280
5437,Bennett PLC,4.9,113
5438,Phelps PLC,3.0,379
5439,Sanford-Jennings,2.9,282
5440,Lopez-Bailey,3.0,46
5441,"Mcclure, Gonzales and Hayes",2.2,54
5442,"Swanson, Hall and Green",4.2,352
5443,Herman Group,4.7,57
5444,Elliott Inc,4.9,132
5445,Larson Inc,3.0,173
5446,Murphy-Espinoza,1.3,347
5447,"Smith, Porter and Elliott",3.7,276
5448,Walker PLC,4.5,349
5449,Williams-Tate,1.8,99
5450,Patton and Sons,1.6,92
5451,"Brock, Williams and Singleton",2.4,368
5452,"Foster, Winters and Morales",4.1,65
5453,"Graham, Brown and Lynch",1.0,135
5454,Shaw and Sons,4.6,108
5455,"Galloway, Edwards and Jenkins",2.7,362
5456,Phillips-Chandler,1.5,141
5457,Brooks-Zuniga,1.0,372
5458,Bass LLC,2.8,278
5459,Scott LLC,1.2,259
5460,Barrett PLC,2.6,172
5461,Wheeler Inc,2.1,2
5462,Brady-Anderson,2.9,373
5463,"Santiago, Sosa and Huff",1.0,302
5464,Brown-Walker,3.8,8
5465,Rodriguez-Bryant,4.1,154
5466,"Johnson, Elliott and Hernandez",4.1,321
5467,Campbell PLC,3.5,83
5468,"Cohen, Jones and Smith",4.4,235
5469,Gonzalez-Lewis,4.7,253
5470,Tran Group,2.1,158
5471,Williamson Inc,2.0,160
5472,Guerrero Group,3.2,360
5473,Ford PLC,0.7,191
5474,"Thomas, Wilson and Meyers",4.0,370
5475,Herring-Rogers,1.9,226
5476,Day PLC,2.4,148
5477,Long-Gonzalez,3.3,17
5478,Horton LLC,1.4,297
5479,Evans-Wise,4.7,288
5480,"Carroll, Boyd and Rice",3.7,206
5481,Combs Inc,3.1,307
5482,Johnson-Green,2.3,34
5483,"Matthews, Shepherd and Moore",2.1,41
5484,"James, Sloan and Roberson",4.1,164
5485,Harris and Sons,2.0,108
5486,Schmidt Inc,2.6,345
5487,"Walker, Wagner and Kirby",2.1,224
5488,Rivera-Garcia,1.2,373
5489,Jennings and Sons,2.2,323
5490,Mcguire-Sherman,0.0,348
5491,Estrada-Hurst,2.5,371
5492,Williams Group,3.0,75
5493,Williams Inc,4.2,47
5494,"Figueroa, Jones and Nelson",4.9,62
5495,"Wright, Hall and Davenport",1.8,52
5496,"Solomon, King and Blake",3.5,255
5497,Miller Group,4.0,2
5498,"Mendoza, Howell and Arroyo",2.2,194
5499,Thomas Ltd,1.6,1
5500,Martin Group,5.0,369
5501,"Cisneros, Thompson and White",2.7,185
5502,"Johnson, Fowler and Morgan",2.8,130
5503,Boone LLC,3.1,93
5504,Jones Group,4.1,113
5505,Martinez-Snyder,4.0,318
5506,"Edwards, Myers and Williams",0.1,168
5507,Medina-Chan,2.9,252
5508,Cross-Hurley,2.0,21
5509,"Alvarez, Sanders and Frederick",0.0,179
5510,Murray-Green,1.8,191
5511,Baker and Sons,1.8,23
5512,"Rosario, Wood and Rich",4.7,87
5513,"Rivera, Cannon and Jenkins",3.9,205
5514,"Thompson, Villegas and Moore",0.8,343
5515,"Lutz, Marquez and Blackwell",2.4,341
5516,Grant Group,3.4,204
5517,Moore Inc,0.9,100
5518,Fisher-Goodwin,3.8,320
5519,"Oconnor, Villa and Benson",1.9,134
5520,Camacho-Wilson,3.6,310
5521,Porter-Gomez,1.8,89
5522,Sharp Ltd,0.6,179
5523,Ochoa Group,1.6,18
5524,Hartman Inc,4.8,68
5525,"Wolfe, Potter and Hunt",2.3,103
5526,"Whitaker, Maldonado and Miller",4.1,60
5527,Wells-Rivera,2.6,149
5528,Campbell PLC,0.6,45
5529,"Williams, Baker and Carter",1.3,97
5530,"Woods, Torres and Harris",3.6,169
5531,Velasquez Inc,1.5,202
5532,"Cruz, Manning and Smith",4.0,239
5533,Rivera-Macdonald,0.6,329
5534,Perez and Sons,0.8,364
5535,Mann Ltd,3.1,233
5536,Brooks Ltd,2.0,18
5537,Carson Inc,3.1,298
5538,Ray Inc,2.6,365
5539,"Johnson, Hernandez and Miller",1.6,13
5540,"Sexton, Morales and Jones",4.5,164
5541,"Santos, Walton and Keller",1.3,154
5542,"Murray, Stanley and Wright",1.6,325
5543,Wilcox-Olson,4.6,356
5544,Ward-Woods,1.7,31
5545,Taylor and Sons,2.8,327
5546,Cunningham Group,0.7,84
5547,"Jefferson, Murphy and Cooper",1.0,333
5548,Williams PLC,2.1,182
5549,"Hernandez, Thompson and Wilson",1.7,103
5550,King-Martin,4.9,246
5551,Smith Inc,4.2,254
5552,Miller and Sons,1.1,48
5553,Mcknight PLC,4.9,151
5554,"George, Myers and Castillo",0.4,110
5555,"Burgess, Jones and Hodges",4.5,231
5556,Hartman-Sanders,4.3,349
5557,Burns and Sons,3.9,266
5558,Wilson-Baxter,3.9,101
5559,"Blackburn, Moore and Moore",2.6,200
5560,Miller Inc,3.4,298
5561,"Taylor, Ray and White",1.0,116
5562,Schneider and Sons,3.7,231
5563,Bauer PLC,2.6,164
5564,Bentley Inc,0.2,234
5565,"Griffith, Roach and Williams",1.9,185
5566,"Gregory, Williams and Pierce",0.1,225
5567,Baxter-Smith,1.6,273
5568,"Rivers, Fuller and Johnson",2.9,15
5569,Wilson Group,2.6,326
5570,"Stone, Butler and Mason",0.7,128
5571,"Morales, Anderson and Griffin",3.6,305
5572,Norton-Pitts,1.8,140
5573,Smith-Maldonado,3.3,89
5574,"Graham, Ray and Dickerson",4.6,255
5575,Smith-Fuller,4.1,258
5576,"Miles, Torres and Fields",0.1,273
5577,Hayden-Brady,4.2,145
5578,Mccoy PLC,5.0,148
5579,Morgan Ltd,4.6,384
5580,Moreno Inc,4.0,333
5581,Parker LLC,4.8,24
5582,Monroe-Henderson,2.0,349
5583,Moore PLC,2.4,277
5584,Acevedo Group,0.4,322
5585,Johnson-Palmer,1.5,358
5586,"Chapman, Martinez and Palmer",1.3,381
5587,"Reid, Bennett and Smith",4.5,107
5588,Williams-Taylor,4.8,294
5589,"Malone, Brennan and Murillo",3.0,25
5590,Munoz PLC,4.4,86
5591,"Wolfe, Solomon and Buchanan",4.9,393
5592,Fitzgerald-Koch,3.9,270
5593,Mcdonald-Esparza,2.6,18
5594,Payne Group,1.7,90
5595,Scott-Schultz,2.8,318
5596,Ortiz-Parsons,1.9,212
5597,"Arellano, Schroeder and Gutierrez",5.0,254
5598,Wolfe and Sons,4.4,305
5599,"Duran, Wagner and Vargas",2.5,56
5600,"Ward, Hill and Clark",2.0,319
5601,Sanchez-Rivera,4.0,134
5602,Booth and Sons,3.8,15
5603,Rodriguez-Poole,4.4,14
5604,Henderson-Moss,3.3,114
5605,Bowers LLC,4.1,199
5606,"Crawford, Williams and Smith",0.0,203
5607,"Alvarado, Odom and Schmitt",3.7,210
5608,Johnson Group,2.9,272
5609,"Fowler, Diaz and Sanchez",3.0,156
5610,Simmons-Morris,4.8,88
5611,Bender-Williamson,0.6,289
5612,Wagner-Bailey,4.6,16
5613,"Briggs, Bray and Morris",0.2,241
5614,"Caldwell, Jones and Lopez",0.2,205
5615,"Carter, Molina and Joseph",1.9,313
5616,"Sanchez, Richardson and Schwartz",0.8,398
5617,Hill-Marquez,3.3,378
5618,Leon Ltd,2.8,208
5619,Bright Inc,0.9,175
5620,Tate-Harris,3.5,33
5621,Beasley PLC,1.6,77
5622,"Jones, Richardson and Macias",4.2,20
5623,Moore LLC,0.6,85
5624,Patterson-Ramirez,0.1,110
5625,"Morgan, Lawson and Campbell",3.4,132
5626,Reynolds Group,4.3,144
5627,Hernandez-Kim,3.7,115
5628,Lynch and Sons,0.5,98
5629,Smith and Sons,4.3,214
5630,Molina and Sons,0.6,77
5631,"Williams, Cannon and Harrington",3.5,372
5632,"Wall, Cox and Santos",3.1,268
5633,"Soto, Ramirez and Barrera",3.0,19
5634,"Edwards, Rodriguez and Bonilla",1.4,13
5635,Wade PLC,3.9,294
5636,Rodriguez LLC,2.6,34
5637,"Juarez, Nichols and Taylor",1.2,113
5638,Campbell-Lamb,4.5,26
5639,Lewis Group,4.7,149
5640,Smith-Benson,3.3,90
